# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20200101-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Dallas,20200215,2,2,2,50.00%,10,00:09:45,0
Dallas,20200224,2,2,2,0.00%,5,00:01:39,0
Dallas,20200310,2,1,2,50.00%,2,00:04:57,0
Dallas,20200617,2,1,2,0.00%,4,00:02:10,1
Dallas,20200718,2,1,5,20.00%,4.8,00:01:44,0
Dallas,20200824,2,2,2,50.00%,2,00:00:46,0
Dallas,20201128,2,2,3,66.67%,1.67,00:01:43,0
Dallas,20201226,2,2,2,0.00%,2.5,00:00:37,0
Dallas,20201229,2,2,2,50.00%,1.5,00:00:39,0
Dallas,20210110,2,1,3,66.67%,2,00:01:36,0
Dallas,20210130,2,2,2,0.00%,3.5,00:00:44,0
Dallas,20210210,2,2,2,0.00%,3,00:00:28,0
Dallas,20210211,2,2,2,0.00%,4.5,00:00:48,0
Dallas,20210222,2,2,2,0.00%,5.5,00:00:49,0
Dallas,20210311,2,2,2,0.00%,5,00:01:20,0
Denton,20201225,2,2,2,0.00%,6.5,00:09:55,1
Friendswood,20200612,2,2,2,100.00%,1,00:00:00,0
Friendswood,20210210,2,2,2,0.00%,14,00:14:52,2
Frisco,20200102,2,2,2,50.00%,2,00:00:10,0
Glen Rose,20200906,2,2,2,100.00%,1,00:00:00,0
Houston,20200217,2,2,2,0.00%,5.5,00:08:53,0
Houston,20200312,2,1,2,50.00%,4.5,00:08:06,0
Houston,20200701,2,1,2,50.00%,2.5,00:00:40,0
Houston,20201201,2,0,2,50.00%,1.5,00:01:11,0
Houston,20201206,2,1,2,0.00%,2.5,00:00:25,0
Houston,20201208,2,2,3,0.00%,11,00:12:42,2
Houston,20201210,2,1,4,75.00%,5.25,00:07:48,0
Houston,20201212,2,1,2,100.00%,1,00:00:00,0
Houston,20201217,2,1,2,0.00%,6,00:08:06,1
Houston,20201221,2,2,2,0.00%,2,00:00:12,0
Houston,20201228,2,2,2,0.00%,9.5,00:13:50,0
Houston,20210113,2,2,2,50.00%,3.5,00:14:04,0
Houston,20210120,2,1,4,0.00%,6.25,00:02:46,0
Houston,20210214,2,2,4,25.00%,14.75,00:05:18,2
Houston,20210302,2,2,2,0.00%,9.5,00:03:12,0
Houston,20210313,2,2,2,0.00%,4.5,00:00:34,0
Irving,20200205,2,2,3,33.33%,2,00:00:16,0
Plano,20201013,2,2,2,50.00%,1.5,00:00:08,0
San Antonio,20201121,2,1,2,50.00%,5,00:07:22,0
San Antonio,20201218,2,1,2,0.00%,4.5,00:01:13,0
San Antonio,20210208,2,2,2,50.00%,1.5,00:00:05,0
Texarkana,20200722,2,2,2,50.00%,2,00:00:05,0
Tomball,20201215,2,2,6,33.33%,7,00:05:15,1
Alpine,20200729,2,1,5,20.00%,2.6,00:02:33,0
American Fork,20200625,2,2,2,50.00%,2,00:00:31,0
American Fork,20200727,2,2,2,50.00%,3,00:01:32,0
American Fork,20200804,2,2,3,66.67%,1.67,00:01:46,0
American Fork,20200924,2,2,3,0.00%,5.67,00:03:08,0
American Fork,20210204,2,2,2,50.00%,1.5,00:00:04,0
American Fork,20210225,2,0,2,50.00%,3.5,00:01:29,0
Bountiful,20200131,2,2,2,50.00%,2,00:00:53,0
Bountiful,20200714,2,2,2,50.00%,1.5,00:00:03,0
Bountiful,20200810,2,2,2,0.00%,3,00:00:53,0
Bountiful,20200906,2,1,2,50.00%,6,00:05:00,1
Bountiful,20200920,2,1,2,0.00%,4.5,00:07:11,0
Bountiful,20201006,2,2,4,50.00%,2.75,00:00:57,0
Bountiful,20201008,2,2,5,60.00%,2.2,00:01:12,0
Bountiful,20210125,2,2,2,100.00%,1,00:00:00,0
Brigham City,20200904,2,2,3,0.00%,3,00:08:45,0
Brigham City,20201010,2,2,2,0.00%,2.5,00:01:19,0
Brigham City,20201028,2,2,2,50.00%,3.5,00:00:17,0
Clearfield,20200930,2,1,2,50.00%,3.5,00:01:21,0
Draper,20200206,2,2,2,0.00%,5.5,00:02:24,0
Draper,20200516,2,2,2,50.00%,1.5,00:00:03,0
Draper,20200518,2,1,2,0.00%,6,00:01:43,0
Draper,20200607,2,2,2,50.00%,3.5,00:14:15,0
Draper,20200617,2,2,2,50.00%,1.5,00:00:15,0
Draper,20200705,2,2,2,50.00%,3,00:01:37,0
Draper,20200712,2,2,2,50.00%,2.5,00:00:19,0
Draper,20200720,2,2,2,50.00%,1.5,00:00:30,0
Draper,20200726,2,2,2,0.00%,3,00:00:24,0
Draper,20200728,2,1,3,33.33%,2.33,00:00:39,0
Draper,20200731,2,2,2,0.00%,5.5,00:00:32,0
Draper,20200804,2,1,2,100.00%,1,00:00:00,0
Draper,20200807,2,2,2,0.00%,2.5,00:00:56,0
Draper,20200814,2,2,2,50.00%,7,00:01:33,0
Draper,20200822,2,2,3,66.67%,1.33,00:00:02,0
Draper,20200829,2,1,2,0.00%,11.5,00:02:41,1
Draper,20200925,2,1,3,0.00%,10,00:07:12,1
Draper,20201005,2,1,3,33.33%,2.33,00:01:25,0
Draper,20201016,2,2,2,0.00%,2.5,00:00:43,0
Draper,20201220,2,2,4,50.00%,4,00:00:38,0
Heber City,20200105,2,2,2,100.00%,1,00:00:00,0
Heber City,20200113,2,1,2,0.00%,7.5,00:01:22,0
Heber City,20200117,2,2,2,50.00%,2,00:00:18,0
Heber City,20200121,2,2,3,33.33%,2,00:00:15,0
Heber City,20200126,2,2,2,0.00%,2.5,00:03:10,0
Heber City,20200128,2,1,3,33.33%,1.67,00:06:54,0
Heber City,20200131,2,2,3,0.00%,7.33,00:04:07,1
Heber City,20200207,2,1,2,0.00%,6.5,00:02:23,0
Heber City,20200209,2,2,2,50.00%,2.5,00:02:07,0
Heber City,20200210,2,2,2,100.00%,1,00:00:00,0
Heber City,20200212,2,1,2,0.00%,3.5,00:02:15,0
Heber City,20200214,2,1,2,0.00%,2,00:02:45,0
Heber City,20200216,2,2,2,50.00%,3,00:00:42,0
Heber City,20200227,2,2,2,50.00%,4,00:01:19,0
Heber City,20200301,2,2,2,50.00%,3,00:01:02,0
Heber City,20200303,2,2,2,50.00%,2.5,00:00:26,0
Heber City,20200304,2,2,2,0.00%,2.5,00:00:50,0
Heber City,20200311,2,2,2,0.00%,8.5,00:02:15,0
Heber City,20200314,2,2,2,50.00%,1.5,00:00:19,0
Heber City,20200323,2,2,2,50.00%,1.5,00:00:05,0
Heber City,20200411,2,2,2,50.00%,2,00:00:09,0
Heber City,20200419,2,2,2,100.00%,1,00:00:00,0
Heber City,20200422,2,2,2,50.00%,2.5,00:07:31,0
Heber City,20200429,2,2,2,0.00%,2.5,00:00:58,0
Heber City,20200502,2,1,5,40.00%,2.2,00:00:30,0
Heber City,20200517,2,2,2,0.00%,2.5,00:00:52,0
Heber City,20200602,2,2,2,0.00%,3.5,00:00:39,0
Heber City,20200604,2,2,2,0.00%,5.5,00:14:37,0
Heber City,20200605,2,1,2,0.00%,4,00:01:46,1
Heber City,20200610,2,1,2,0.00%,3,00:02:57,0
Heber City,20200614,2,2,2,0.00%,3.5,00:01:59,0
Heber City,20200617,2,2,2,100.00%,1,00:00:00,0
Heber City,20200620,2,2,2,0.00%,4,00:14:44,0
Heber City,20200622,2,1,2,50.00%,1.5,00:13:31,0
Heber City,20200625,2,2,2,0.00%,9,00:01:34,0
Heber City,20200703,2,1,2,50.00%,1.5,00:00:08,0
Heber City,20200707,2,2,2,50.00%,4.5,00:02:02,0
Heber City,20200709,2,2,2,0.00%,2.5,00:00:27,0
Heber City,20200712,2,2,2,50.00%,2,00:00:11,0
Heber City,20200713,2,2,2,50.00%,4,00:00:39,0
Heber City,20200730,2,2,2,50.00%,2,00:00:20,0
Heber City,20200801,2,2,2,0.00%,2.5,00:00:13,0
Heber City,20200805,2,2,2,50.00%,1.5,00:00:04,0
Heber City,20200809,2,2,2,100.00%,1,00:00:00,0
Heber City,20200822,2,2,2,50.00%,1.5,00:00:06,0
Heber City,20200824,2,1,2,50.00%,1.5,00:00:02,0
Heber City,20200831,2,2,2,0.00%,2.5,00:00:25,0
Heber City,20200906,2,2,2,0.00%,5.5,00:01:56,0
Heber City,20200909,2,2,2,50.00%,3.5,00:00:55,0
Heber City,20200911,2,0,3,0.00%,5,00:02:14,0
Heber City,20200913,2,1,2,50.00%,1.5,00:00:03,0
Heber City,20200914,2,2,2,50.00%,1.5,00:00:08,0
Heber City,20200919,2,1,2,0.00%,3.5,00:00:37,0
Heber City,20201001,2,1,4,75.00%,1.5,00:00:02,0
Heber City,20201002,2,1,4,50.00%,3.5,00:08:43,0
Heber City,20201004,2,1,3,0.00%,6.33,00:00:37,0
Heber City,20201006,2,2,2,50.00%,1.5,00:00:06,0
Heber City,20201017,2,2,3,66.67%,1.33,00:00:03,0
Heber City,20201028,2,1,2,0.00%,9.5,00:08:53,0
Heber City,20201103,2,2,2,50.00%,3,00:00:53,0
Heber City,20201110,2,2,2,50.00%,1.5,00:00:18,0
Heber City,20201119,2,2,2,50.00%,1.5,00:00:12,0
Heber City,20201128,2,2,2,0.00%,3,00:00:25,0
Heber City,20201130,2,2,2,0.00%,2.5,00:00:27,0
Heber City,20201205,2,2,2,50.00%,1.5,00:00:04,0
Heber City,20201209,2,2,2,50.00%,3.5,00:02:40,0
Heber City,20201210,2,1,2,0.00%,3,00:01:26,0
Heber City,20201213,2,2,2,50.00%,1.5,00:00:03,0
Heber City,20201219,2,0,3,66.67%,1.67,00:00:09,0
Heber City,20201220,2,2,2,0.00%,3,00:01:56,0
Heber City,20201231,2,1,2,0.00%,6,00:03:41,0
Heber City,20210107,2,1,2,100.00%,1,00:00:00,0
Heber City,20210108,2,2,2,100.00%,1,00:00:00,0
Heber City,20210110,2,2,2,0.00%,5,00:00:47,0
Heber City,20210114,2,1,2,50.00%,1.5,00:00:12,0
Heber City,20210115,2,1,3,100.00%,1,00:00:00,0
Heber City,20210117,2,2,2,50.00%,1.5,00:00:02,0
Heber City,20210118,2,2,3,33.33%,2.67,00:00:20,0
Heber City,20210129,2,2,2,50.00%,3,00:07:09,0
Heber City,20210208,2,2,2,50.00%,2,00:14:38,0
Heber City,20210209,2,1,2,50.00%,1.5,00:00:03,0
Heber City,20210309,2,2,2,50.00%,1.5,00:00:53,0
Heber City,20210313,2,2,2,100.00%,1,00:00:00,0
Heber City,20210314,2,1,2,0.00%,8.5,00:05:42,0
Heber City,20210315,2,2,2,0.00%,8.5,00:06:12,0
Heber City,20210318,2,2,2,50.00%,1.5,00:00:03,0
Ivins,20200409,2,2,2,50.00%,6.5,00:01:41,0
Ivins,20200723,2,1,5,20.00%,4.6,00:01:28,0
Kamas,20200119,2,1,2,0.00%,8,00:03:16,0
Kamas,20200128,2,2,2,0.00%,2,00:00:20,0
Kamas,20200201,2,2,2,50.00%,1.5,00:01:00,0
Kamas,20200227,2,2,2,50.00%,2,00:00:23,0
Kamas,20200306,2,2,2,0.00%,3,00:01:24,0
Kamas,20200307,2,2,2,0.00%,2.5,00:01:06,0
Kamas,20200716,2,2,2,0.00%,4.5,00:05:10,0
Kamas,20200718,2,2,2,100.00%,1,00:00:00,0
Kamas,20200725,2,2,2,0.00%,2.5,00:01:30,0
Kamas,20201229,2,2,2,50.00%,1.5,00:00:04,0
Kamas,20201230,2,2,2,0.00%,10,00:07:38,2
Kamas,20210128,2,2,2,0.00%,3,00:01:33,0
Kaysville,20200807,2,2,5,20.00%,3.2,00:00:35,0
Kaysville,20200904,2,1,3,0.00%,9,00:02:42,1
Kaysville,20201008,2,1,3,33.33%,5,00:02:17,0
Layton,20200625,2,2,2,50.00%,1.5,00:00:11,0
Layton,20200706,2,2,3,33.33%,4.67,00:01:05,0
Layton,20200713,2,2,2,50.00%,2,00:00:06,0
Layton,20200714,2,2,4,0.00%,4.75,00:06:56,0
Layton,20200719,2,2,2,0.00%,6.5,00:00:57,0
Layton,20200831,2,2,2,0.00%,2.5,00:00:12,0
Layton,20200905,2,2,3,33.33%,4.67,00:01:32,0
Layton,20200911,2,2,3,66.67%,2,00:00:13,0
Layton,20201013,2,2,2,50.00%,7,00:01:57,0
Lehi,20200116,2,2,2,0.00%,2,00:00:07,0
Lehi,20200120,2,1,2,0.00%,2.5,00:00:44,0
Lehi,20200205,2,2,2,0.00%,3,00:01:08,0
Lehi,20200310,2,2,2,50.00%,1.5,00:00:06,0
Lehi,20200515,2,2,3,33.33%,2.33,00:01:11,0
Lehi,20200516,2,2,2,0.00%,5.5,00:01:16,0
Lehi,20200520,2,2,2,50.00%,2.5,00:00:45,0
Lehi,20200602,2,1,3,33.33%,1.67,00:01:33,0
Lehi,20200609,2,2,2,0.00%,4.5,00:01:03,0
Lehi,20200613,2,2,2,0.00%,2.5,00:00:16,0
Lehi,20200614,2,2,2,100.00%,1,00:00:00,0
Lehi,20200623,2,1,2,0.00%,3,00:01:09,0
Lehi,20200624,2,1,3,0.00%,7.33,00:10:15,1
Lehi,20200702,2,2,2,0.00%,3.5,00:07:21,0
Lehi,20200716,2,2,2,0.00%,2.5,00:00:35,0
Lehi,20200717,2,2,2,50.00%,1.5,00:00:04,0
Lehi,20200730,2,2,2,50.00%,3.5,00:00:38,0
Lehi,20200805,2,2,2,0.00%,7,00:09:35,0
Lehi,20200817,2,2,4,25.00%,5.25,00:06:25,0
Lehi,20200822,2,2,2,0.00%,3,00:00:38,0
Lehi,20200830,2,2,2,100.00%,1,00:00:00,0
Lehi,20200901,2,2,4,0.00%,5.75,00:01:52,0
Lehi,20200906,2,2,3,0.00%,9,00:03:37,0
Lehi,20200907,2,2,4,25.00%,3,00:00:19,0
Lehi,20200910,2,2,2,0.00%,2.5,00:00:08,0
Lehi,20200917,2,2,4,0.00%,5,00:08:36,0
Lehi,20200918,2,2,2,0.00%,2.5,00:00:21,0
Lehi,20200919,2,2,3,0.00%,6.33,00:01:58,1
Lehi,20201007,2,2,2,50.00%,2,00:00:32,0
Lehi,20201009,2,2,2,0.00%,3.5,00:00:47,0
Lehi,20201010,2,2,2,0.00%,3,00:00:55,0
Lehi,20201014,2,1,2,0.00%,2.5,00:02:20,0
Lehi,20201016,2,2,2,0.00%,2,00:00:07,0
Lehi,20201114,2,2,2,0.00%,3,00:00:22,0
Lehi,20201119,2,2,2,0.00%,3,00:00:50,0
Lehi,20210125,2,2,2,0.00%,5.5,00:01:24,0
Lehi,20210130,2,2,2,0.00%,3,00:00:39,0
Lehi,20210131,2,1,2,0.00%,6.5,00:09:04,1
Lehi,20210201,2,2,2,50.00%,1.5,00:00:04,0
Lehi,20210206,2,2,2,50.00%,3,00:02:07,0
Lehi,20210208,2,2,2,50.00%,2,00:00:26,0
Lehi,20210304,2,2,2,0.00%,4,00:01:13,0
Lehi,20210315,2,2,2,0.00%,4.5,00:02:06,0
Lehi,20210317,2,1,2,0.00%,2,00:02:16,0
Lindon,20200618,2,2,2,0.00%,6,00:03:18,0
Lindon,20200621,2,0,2,100.00%,1,00:00:00,0
Lindon,20201006,2,1,2,50.00%,2,00:00:30,0
Logan,20200618,2,2,2,50.00%,2,00:00:38,0
Logan,20200713,2,1,2,0.00%,4.5,00:03:39,0
Logan,20200806,2,2,2,0.00%,3.5,00:01:09,0
Logan,20201022,2,1,2,100.00%,1,00:00:00,0
Logan,20201024,2,1,2,100.00%,1,00:00:00,0
Logan,20201103,2,0,2,100.00%,1,00:00:00,0
Logan,20210315,2,2,2,0.00%,3.5,00:02:17,0
Magna,20200903,2,2,2,0.00%,7,00:04:32,0
Midvale,20200205,2,2,2,0.00%,12,00:05:44,0
Midvale,20200915,2,2,2,0.00%,7.5,00:06:00,1
Midway,20200102,2,1,2,0.00%,2,00:00:35,0
Midway,20200105,2,1,2,100.00%,1,00:00:00,0
Midway,20200119,2,2,2,50.00%,1.5,00:00:48,0
Midway,20200125,2,2,2,0.00%,5,00:04:25,0
Midway,20200209,2,1,3,66.67%,3.67,00:01:06,0
Midway,20200216,2,2,2,0.00%,2,00:00:11,0
Midway,20200218,2,2,3,33.33%,1.67,00:07:07,0
Midway,20200222,2,2,2,0.00%,2,00:04:27,0
Midway,20200228,2,1,2,0.00%,5,00:00:45,0
Midway,20200301,2,1,2,100.00%,1,00:00:00,0
Midway,20200309,2,1,2,0.00%,4,00:00:29,0
Midway,20200524,2,2,4,25.00%,3.25,00:00:52,0
Midway,20200525,2,1,4,75.00%,1.25,00:00:01,0
Midway,20200527,2,1,2,0.00%,3,00:00:18,0
Midway,20200530,2,1,2,0.00%,4,00:00:29,0
Midway,20200602,2,1,5,40.00%,4.2,00:03:49,0
Midway,20200603,2,0,2,0.00%,2.5,00:00:24,0
Midway,20200607,2,1,2,0.00%,6.5,00:01:10,0
Midway,20200618,2,2,2,0.00%,3.5,00:02:37,0
Midway,20200629,2,1,2,0.00%,3.5,00:01:46,0
Midway,20200715,2,1,2,0.00%,2,00:00:22,0
Midway,20200719,2,2,2,0.00%,4.5,00:03:45,0
Midway,20200729,2,1,2,50.00%,1.5,00:00:03,0
Midway,20200731,2,2,2,50.00%,4.5,00:00:23,0
Midway,20200811,2,0,5,80.00%,2,00:02:00,0
Midway,20200812,2,0,2,50.00%,2,00:00:04,0
Midway,20200820,2,2,2,0.00%,13,00:04:59,0
Midway,20200821,2,1,2,0.00%,2.5,00:00:25,0
Midway,20200828,2,1,2,0.00%,5,00:00:45,0
Midway,20200901,2,2,2,0.00%,4,00:09:58,0
Midway,20200906,2,2,4,50.00%,3,00:00:39,0
Midway,20200909,2,1,2,0.00%,2,00:00:31,0
Midway,20200915,2,2,3,0.00%,13,00:06:47,1
Midway,20200926,2,2,2,50.00%,6.5,00:05:05,1
Midway,20201006,2,2,2,50.00%,5,00:03:28,0
Midway,20201011,2,2,2,0.00%,3.5,00:00:31,0
Midway,20201020,2,1,2,0.00%,4,00:03:18,0
Midway,20201022,2,1,2,0.00%,2.5,00:00:25,0
Midway,20201023,2,2,3,33.33%,2.67,00:01:18,0
Midway,20201024,2,2,2,50.00%,1.5,00:00:04,0
Midway,20201029,2,1,2,50.00%,4.5,00:02:25,0
Midway,20201113,2,1,2,50.00%,3,00:02:26,0
Midway,20201121,2,1,3,66.67%,1.33,00:00:02,0
Midway,20201126,2,2,2,0.00%,3,00:02:12,0
Midway,20201127,2,2,2,0.00%,2,00:00:07,0
Midway,20201202,2,2,2,0.00%,2,00:00:54,0
Midway,20201218,2,2,2,50.00%,1.5,00:00:11,0
Midway,20201219,2,2,3,33.33%,3.33,00:00:55,0
Midway,20201221,2,1,3,33.33%,3.33,00:00:41,0
Midway,20201222,2,1,2,0.00%,6,00:03:10,0
Midway,20201223,2,2,2,0.00%,2.5,00:00:28,0
Midway,20201224,2,2,2,0.00%,10.5,00:16:44,1
Midway,20201231,2,2,2,50.00%,2,00:00:24,0
Midway,20210130,2,1,2,50.00%,1.5,00:00:03,0
Midway,20210211,2,2,3,0.00%,5,00:05:40,0
Midway,20210218,2,1,2,50.00%,1.5,00:00:15,0
Midway,20210222,2,2,2,50.00%,2,00:04:31,0
Midway,20210228,2,2,2,50.00%,2.5,00:00:24,0
Midway,20210306,2,2,2,50.00%,4.5,00:00:58,0
Midway,20210311,2,1,3,0.00%,8.33,00:00:57,0
Midway,20210314,2,2,3,33.33%,7,00:15:43,1
Midway,20210315,2,1,2,100.00%,1,00:00:00,0
North Salt Lake,20200925,2,2,2,0.00%,7.5,00:04:27,0
Ogden,20200525,2,0,2,50.00%,2.5,00:03:37,1
Ogden,20200719,2,2,2,0.00%,4,00:04:01,0
Ogden,20200720,2,1,2,50.00%,5,00:01:54,0
Ogden,20200801,2,2,3,33.33%,3.33,00:02:51,1
Ogden,20201229,2,2,2,0.00%,4.5,00:00:33,0
Ogden,20201230,2,2,2,0.00%,5.5,00:00:49,0
Ogden,20210307,2,2,2,0.00%,15.5,00:02:14,0
Ogden,20210320,2,2,2,50.00%,3.5,00:00:46,0
Orem,20200110,2,2,3,33.33%,2.67,00:01:36,0
Orem,20200612,2,2,2,50.00%,2.5,00:00:45,0
Orem,20200626,2,1,4,50.00%,1.75,00:00:20,0
Orem,20200704,2,1,2,0.00%,6.5,00:03:23,0
Orem,20200712,2,2,2,0.00%,4,00:01:12,0
Orem,20200801,2,1,2,50.00%,2.5,00:00:39,0
Orem,20200802,2,2,2,50.00%,2,00:00:20,0
Orem,20200808,2,0,2,100.00%,1,00:00:00,0
Orem,20200817,2,2,2,0.00%,2.5,00:00:57,0
Orem,20200820,2,0,2,50.00%,3.5,00:00:45,1
Orem,20200821,2,2,2,0.00%,4,00:02:42,1
Orem,20200827,2,2,2,50.00%,1.5,00:00:05,0
Orem,20200904,2,0,2,0.00%,4,00:03:29,1
Orem,20200911,2,2,2,0.00%,4,00:02:07,0
Orem,20200917,2,2,2,50.00%,1.5,00:00:05,0
Orem,20200925,2,2,2,0.00%,5,00:01:05,0
Orem,20201015,2,2,2,0.00%,15.5,00:09:16,1
Orem,20201020,2,2,2,0.00%,6,00:17:30,0
Orem,20201102,2,2,2,0.00%,2.5,00:03:03,0
Orem,20201113,2,2,2,0.00%,3.5,00:00:40,0
Orem,20201215,2,2,2,0.00%,6,00:03:02,0
Orem,20201229,2,2,3,33.33%,2.67,00:00:20,0
Orem,20210103,2,2,2,0.00%,2.5,00:01:07,0
Park City,20200102,2,2,2,50.00%,1.5,00:03:56,0
Park City,20200118,2,2,2,50.00%,1.5,00:00:06,0
Park City,20200120,2,1,2,100.00%,1,00:00:00,0
Park City,20200124,2,2,2,0.00%,2,00:00:04,0
Park City,20200207,2,1,2,50.00%,3,00:00:19,0
Park City,20200208,2,2,2,50.00%,6,00:02:43,0
Park City,20200215,2,2,2,0.00%,2.5,00:00:35,0
Park City,20200219,2,1,2,50.00%,1.5,00:00:04,0
Park City,20200306,2,1,3,66.67%,4.33,00:18:24,1
Park City,20200307,2,2,2,0.00%,4,00:09:27,0
Park City,20200313,2,2,2,50.00%,2,00:00:37,0
Park City,20200601,2,2,2,50.00%,2,00:00:16,0
Park City,20200612,2,2,3,0.00%,4.67,00:05:12,0
Park City,20200615,2,2,2,0.00%,2.5,00:00:20,0
Park City,20200618,2,2,2,0.00%,6.5,00:03:18,0
Park City,20200621,2,1,2,100.00%,1,00:00:00,0
Park City,20200622,2,2,2,0.00%,4,00:06:27,0
Park City,20200629,2,2,3,33.33%,2,00:00:14,0
Park City,20200630,2,1,2,50.00%,9.5,00:07:42,1
Park City,20200701,2,1,2,50.00%,2,00:00:06,0
Park City,20200702,2,2,2,0.00%,3,00:00:41,0
Park City,20200703,2,1,3,0.00%,6,00:03:40,0
Park City,20200719,2,1,2,50.00%,1.5,00:00:03,0
Park City,20200722,2,2,3,0.00%,4.33,00:01:22,0
Park City,20200724,2,2,4,25.00%,3.25,00:02:26,0
Park City,20200729,2,2,3,0.00%,3.67,00:02:46,0
Park City,20200731,2,2,2,0.00%,8,00:06:14,1
Park City,20200802,2,2,2,0.00%,3,00:00:27,0
Park City,20200805,2,2,2,0.00%,2.5,00:00:43,0
Park City,20200809,2,2,2,0.00%,2.5,00:01:51,0
Park City,20200814,2,2,2,0.00%,6,00:05:02,0
Park City,20200827,2,2,2,0.00%,7.5,00:04:33,0
Park City,20200828,2,1,2,50.00%,2,00:00:10,0
Park City,20200906,2,1,3,0.00%,10.67,00:15:47,1
Park City,20200909,2,1,2,50.00%,2.5,00:05:33,1
Park City,20200919,2,1,2,50.00%,4,00:01:23,0
Park City,20200921,2,1,2,0.00%,9.5,00:07:14,1
Park City,20200925,2,2,2,50.00%,13,00:04:41,1
Park City,20200926,2,2,3,33.33%,2,00:07:54,0
Park City,20201014,2,1,2,50.00%,1.5,00:00:03,0
Park City,20201015,2,1,2,0.00%,4.5,00:06:04,0
Park City,20201017,2,1,2,50.00%,2.5,00:00:25,0
Park City,20201019,2,1,2,50.00%,3,00:00:30,0
Park City,20201023,2,2,2,0.00%,4.5,00:06:21,0
Park City,20201105,2,2,4,25.00%,5,00:04:38,0
Park City,20201123,2,1,2,50.00%,1.5,00:00:04,0
Park City,20201221,2,2,2,0.00%,4.5,00:01:09,0
Park City,20201222,2,2,2,50.00%,2,00:00:15,0
Park City,20201229,2,2,2,0.00%,4,00:00:28,0
Park City,20210101,2,2,2,50.00%,1.5,00:02:11,0
Park City,20210107,2,1,2,0.00%,2.5,00:00:16,0
Park City,20210117,2,1,3,0.00%,2,00:00:21,0
Park City,20210206,2,2,2,0.00%,3,00:03:58,0
Park City,20210302,2,2,2,50.00%,6.5,00:00:59,0
Park City,20210313,2,2,2,50.00%,1.5,00:00:03,0
Pleasant Grove,20200216,2,2,2,50.00%,1.5,00:00:17,0
Pleasant Grove,20200804,2,1,2,0.00%,9.5,00:07:14,0
Pleasant Grove,20200901,2,2,2,0.00%,6.5,00:02:01,0
Pleasant Grove,20210316,2,2,3,33.33%,11,00:04:49,1
Price,20200612,2,2,2,50.00%,1.5,00:00:17,0
Provo,20200528,2,2,2,50.00%,1.5,00:00:05,0
Provo,20200603,2,2,2,50.00%,3.5,00:01:43,0
Provo,20200609,2,2,2,50.00%,2,00:01:40,0
Provo,20200625,2,2,2,0.00%,3.5,00:01:02,0
Provo,20200630,2,2,2,0.00%,7.5,00:04:07,0
Provo,20200706,2,1,2,100.00%,1,00:00:00,0
Provo,20200709,2,2,2,0.00%,3,00:00:11,0
Provo,20200713,2,1,2,0.00%,17.5,00:11:36,0
Provo,20200721,2,1,2,50.00%,3,00:00:19,0
Provo,20200803,2,2,2,50.00%,2,00:01:25,0
Provo,20200816,2,2,2,50.00%,2,00:00:10,0
Provo,20200823,2,2,2,50.00%,5,00:01:17,0
Provo,20200824,2,1,2,0.00%,2,00:00:06,0
Provo,20200902,2,1,2,0.00%,13,00:03:31,0
Provo,20200906,2,2,2,0.00%,4.5,00:02:05,0
Provo,20200918,2,2,2,0.00%,5.5,00:01:25,0
Provo,20200929,2,2,2,100.00%,1,00:00:00,0
Provo,20201002,2,2,2,0.00%,6.5,00:01:03,0
Provo,20201111,2,1,2,0.00%,2,00:00:14,0
Provo,20201222,2,2,2,0.00%,3,00:00:46,0
Provo,20210104,2,2,3,33.33%,3.67,00:02:35,0
Provo,20210110,2,1,2,50.00%,1.5,00:00:03,0
Provo,20210112,2,1,3,0.00%,6,00:07:39,0
Provo,20210114,2,0,4,25.00%,18.75,00:18:26,0
Provo,20210123,2,2,2,0.00%,2,00:00:36,0
Provo,20210128,2,0,4,25.00%,6,00:06:22,0
Provo,20210129,2,2,2,0.00%,3.5,00:00:31,0
Provo,20210202,2,0,2,0.00%,12.5,00:21:37,0
Provo,20210219,2,1,2,100.00%,1,00:00:00,0
Provo,20210223,2,1,4,50.00%,2,00:00:21,0
Provo,20210225,2,2,2,50.00%,2,00:00:20,0
Provo,20210306,2,2,2,0.00%,5,00:03:59,0
Provo,20210308,2,0,2,50.00%,10,00:17:59,0
Riverton,20200519,2,2,2,100.00%,1,00:00:00,0
Riverton,20200715,2,2,2,0.00%,4,00:00:18,0
Riverton,20200723,2,2,2,50.00%,2,00:00:06,0
Riverton,20200806,2,1,2,50.00%,1.5,00:00:03,0
Riverton,20200902,2,2,3,66.67%,1.33,00:00:01,0
Riverton,20200916,2,2,3,33.33%,6.67,00:02:44,1
Riverton,20200920,2,2,3,66.67%,2,00:00:25,0
Riverton,20201019,2,2,2,0.00%,2.5,00:07:01,0
Riverton,20210320,2,2,2,50.00%,2,00:00:15,0
Roy,20200726,2,1,3,66.67%,2,00:00:05,0
Roy,20200930,2,2,2,50.00%,3.5,00:01:06,1
Roy,20201008,2,2,2,0.00%,5.5,00:08:10,0
Roy,20201010,2,2,3,0.00%,4.67,00:01:51,0
